Company_ID,Company_Name,Foundation_Year,Closing_Year,Duration,Status,Current_Status,Notes,Years,Employee_Number,Revenue,Net_Income,Assets,long_Term_Debt,Total_Liabilities,Holders_Equity,Avg_Stock_Price,Avg_TTM_Net_EPS,Avg_PE_Ratio
22,Macy'S,1858,0,0,Active,Active,,2011,166000,25003,847,20631,6971,15101,5530,16.15,2.33,6.92
22,Macy'S,1858,0,0,Active,Active,,2010,161000,23489,329,21300,8456,16647,4653,12.23,1.22,10.38
22,Macy'S,1858,0,0,Active,Active,,2009,167000,24892,-4775,22145,8733,17499,4646,10.48,0.46,22.78
23,Hitachi,1910,0,0,Active,Active,,2020,28111,7.85E+10,2.27E+09,8.75E+10,1.82E+10,5.50E+10,3.25E+10,45.8,2.31,19.8
24,Polaroid,1937,2001,64,Defunct,Re_Opened,Relaunched under new brand,2023,21000,1.20E+09,99490000,0,0,0,0,0,0,0
25,Nike Fuelband,2012,2014,2,Defunct,Defunct,"Product, not company",2024,79000,0,0,0,0,0,0,0,0,0
26,Toshiba,1875,0,0,Active,Active,,2020,116224,3.12E+10,1.32E+09,3.48E+10,6.10E+09,1.97E+10,1.51E+10,34.7,3.14,11.1
27,Radioshack,1921,2015,94,Defunct,Defunct,Minimal presence today,2014,747,705250,-117850,1237650,635150,1232850,4800,0,0,0
27,Radioshack,1921,2015,94,Defunct,Defunct,Minimal presence today,2013,0,968125,-48950,1769250,527400,1352150,417100,0,0,0
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2025,0,0,0,0,0,0,0,424.16,0,46
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2024,21000,10817,1577,14595,5675,12876,1719,410.81,8.75,46.83
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2023,21000,9978,1709,13336,4705,12597,739,286.23,9.16,31.46
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2022,20000,9112,1363,12814,6013,12683,131,226.41,7.24,31.26
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2021,18700,8171,1245,12189,5688,12212,-23,217.58,6.7,32.42
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2020,18000,7414,949,10876,5163,11417,-541,141.45,4.98,28.54
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2019,17000,7887,868,10642,5113,11325,-683,148.12,5.66,26.34
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2018,16000,7343,966,9409,5289,10685,-1276,106.56,0.95,4.71
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2017,15000,6380,-155,8208,4419,9935,-1727,77.92,2.56,15.26
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2016,14000,6038,560,8463,4392,9415,-952,65.84,3.11,21.18
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2015,14000,5695,610,8346,4345,8442,-96,55.8,3.28,18.38
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2014,15000,5881,1299,10423,3396,7657,2766,54.68,5.22,10.78
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2013,21000,6227,1099,11851,2457,8162,3689,51.04,3.69,13.95
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2012,22000,6269,881,12679,1859,9389,3290,41.33,2.46,16.97
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2011,23000,8203,1158,13929,1130,8655,5274,35.39,4.44,8.32
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2010,51000,7617,633,25577,2098,14590,10987,24.8,3.58,7.73
28,Motorola,1928,0,0,Active,Active,Split into Mobility and Solutions,2009,53000,6947,-51,25603,3365,15720,9883,24.73,-0.14,0
29,Borders,1971,2011,40,Defunct,Defunct,,2023,170,0,1060,295841,0,156,295685,0,0,0
29,Borders,1971,2011,40,Defunct,Defunct,,2022,0,0,-1359,296527,0,565,295962,0,0,0
29,Borders,1971,2011,40,Defunct,Defunct,,2021,0,0,-1023,293665,13,125,293540,0,0,0
29,Borders,1971,2011,40,Defunct,Defunct,,2020,0,0,-1002,294801,137,240,294561,0,0,0
30,Palm,1992,2011,19,Defunct,Defunct,,2009,939,735.9,0,0,0,0,0,0,0,0
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2025,0,0,0,0,0,0,0,24.89,0,20.2
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2024,113000,89843,6697,235342,14201,181825,53517,18.62,1.16,16.11
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2023,113000,85395,6935,237105,13081,183172,53934,17.5,1.06,16.49
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2022,108900,88301,7851,271281,10712,207225,64056,15.44,1.2,12.82
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2021,109700,84594,11015,247736,7269,194894,52842,20.58,1.53,13.9
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2020,111700,75991,5356,211962,5842,167898,44064,14.17,1.21,11.91
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2019,114400,77991,8246,188834,5115,148904,39930,10.14,1.15,9.08
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2018,117300,76896,4417,171590,5611,138765,32824,9.4,0.9,10.7
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2017,128400,70710,682,164243,6338,135084,29159,6.91,0.34,31.25
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2016,125300,67277,1227,138389,4620,112457,25933,5.1,0.08,37.99
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2015,131700,74765,-1146,144092,6480,117443,26649,4.47,-0.01,14.42
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2014,140900,77673,-1284,153337,9166,125506,27831,3.17,-0.29,0
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2013,146300,72349,1108,151131,9983,122576,28555,3.17,0.11,34.52
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2012,162700,70188,-5060,168855,9680,136976,31879,2.32,-1.04,0
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2011,168200,73761,-2578,151222,9503,116638,34584,3.73,-0.91,0
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2010,0,67964,140,138954,9981,103470,35484,4.95,0.08,33.6
31,Sony Walkman,1979,0,0,Active,Active,Product brand still alive,2009,171300,0,-1010,100228,0,81368,12997,4.27,-0.3,0
32,Pan Am,1927,1991,64,Defunct,Defunct,,1991,7500,711,0,0,0,0,0,0,0,0
32,Pan Am,1927,1991,64,Defunct,Defunct,,1990,0,3.92,0,0,0,0,0,0,0,0
33,The Concorde,1969,2003,34,Defunct,Defunct,Aircraft retired,2021,150,0,0,0,0,0,0,0,0,0
34,Circuit City,1949,2009,60,Defunct,Defunct,,2007,0,0,0,4007283,0,2216039,1791244,0,0,0
34,Circuit City,1949,2009,60,Defunct,Defunct,,2006,0,0,0,4069044,0,2114411,1954633,0,0,0
34,Circuit City,1949,2009,60,Defunct,Defunct,,2005,0,0,0,3840,0,1760,2080,0,0,0
34,Circuit City,1949,2009,60,Defunct,Defunct,,2004,0,0,0,3808,0,1592,2216,0,0,0
34,Circuit City,1949,2009,60,Defunct,Defunct,,2003,60000,0,0,3960,0,1593,2366,0,0,0
35,Abercrombie & Fitch,1892,0,0,Active,Active,,2025,0,4948587,0,3299887,951613,1948564,1335628,0,0,0
35,Abercrombie & Fitch,1892,0,0,Active,Active,,2024,31700,4280677,0,2974233,1048368,1924246,1035160,0,0,0
35,Abercrombie & Fitch,1892,0,0,Active,Active,,2023,0,3697751,0,2713100,1224192,2006531,694841,0,0,0
35,Abercrombie & Fitch,1892,0,0,Active,Active,,2022,0,3712768,0,2939491,1223661,2102167,826090,0,0,0
36,Hummer,1992,2010,18,Defunct,Re_Opened,Relaunched as EV by GM,2000,200,0,2295,380628,0,421858,380628,0,0,0
36,Hummer,1992,2010,18,Defunct,Re_Opened,Relaunched as EV by GM,1999,0,0,-10249,325793,0,369860,325793,0,0,0
36,Hummer,1992,2010,18,Defunct,Re_Opened,Relaunched as EV by GM,1998,0,0,-8315,0,0,0,0,0,0,0
37,Mapquest,1967,2005,9,Defunct,Re_Opened,Online service minimized,2005,150,0,0,0,0,0,0,0,0,0
38,Atari,1972,1984,20,Defunct,Defunct,,2024,1,20600,-13500,78100,38800,71300,6800,0,0,0
38,Atari,1972,1984,20,Defunct,Defunct,,2023,21,10100,-9500,25200,7700,17400,7800,0,0,0
38,Atari,1972,1984,20,Defunct,Defunct,,2022,0,14900,-23800,26000,5000,21600,4400,0,0,0
38,Atari,1972,1984,20,Defunct,Defunct,,2021,0,18900,-11900,40400,0,16200,24200,0,0,0
39,Tower Records,1960,2006,46,Defunct,Defunct,,2003,62,0,0,298998,176609,357985,-59987,0,0,0
39,Tower Records,1960,2006,46,Defunct,Defunct,,2002,0,0,0,482523,116641,480905,1618,0,0,0
39,Tower Records,1960,2006,46,Defunct,Defunct,,2001,0,0,0,478004,115771,518791,-40787,0,0,0
40,Hmv Group,1921,2013,92,Defunct,Re_Opened,Restructured in UK,2012,0,8731,-816,0,1592,118.9,-136.1,0,0,0
40,Hmv Group,1921,2013,92,Defunct,Re_Opened,Restructured in UK,2011,0,1102.2,-124,0,7,470.7,-59.6,0,0,0
40,Hmv Group,1921,2013,92,Defunct,Re_Opened,Restructured in UK,2010,0,1281.1,49.2,2558,118,607.6,99.4,0,0,0
40,Hmv Group,1921,2013,92,Defunct,Re_Opened,Restructured in UK,2009,0,0,0,5303,0,0,0,0,0,0
40,Hmv Group,1921,2013,92,Defunct,Re_Opened,Restructured in UK,2008,1.6,0,0,707,0,0,0,0,0,0
41,Compaq,1982,2002,31,Defunct,Defunct,Merged with HP,1999,20470,77050,569,27277,0,12443,14834,0,0,0
41,Compaq,1982,2002,31,Defunct,Defunct,,1998,0,62338,-2734,23051,0,11700,11351,0,0,0
41,Compaq,1982,2002,31,Defunct,Defunct,,1997,0,49168,1855,14631,0,5202,9429,0,0,0
41,Compaq,1982,2002,31,Defunct,Defunct,,1996,0,0,1318,12331,0,5041,7290,0,0,0
41,Compaq,1982,2002,31,Defunct,Defunct,,1995,0,0,893,9637,0,3880,5757,0,0,0
42,General Motors,1908,0,0,Active,Active,,2024,162000,187442,7189,279761,90300,214171,65590,0,0,0
42,General Motors,1908,0,0,Active,Active,,2023,163000,171842,10022,273064,82773,204875,68189,47.2,8.15,6.02
42,General Motors,1908,0,0,Active,Active,,2022,167000,156735,8915,264037,75921,192110,71927,35.42,7.01,5.06
42,General Motors,1908,0,0,Active,Active,,2021,157000,127004,9837,244718,75659,178903,65815,34.39,5.83,5.89
42,General Motors,1908,0,0,Active,Active,,2020,155000,122485,6247,235194,72981,185517,49677,55.42,7.25,7.76
42,General Motors,1908,0,0,Active,Active,,2019,164000,137237,6581,228037,65924,182080,45957,28.52,2.72,12.97
42,General Motors,1908,0,0,Active,Active,,2018,173000,147049,7916,227339,73060,184562,42777,35.4,5.83,6.18
42,General Motors,1908,0,0,Active,Active,,2017,180000,145588,-3880,212482,67254,176282,36200,32.4,-0.29,17.39
42,General Motors,1908,0,0,Active,Active,,2016,225000,149184,9427,221690,51326,177615,44075,33.11,2.82,7.04
42,General Motors,1908,0,0,Active,Active,,2015,215000,135725,9687,194338,43549,154015,40323,26.42,7.3,3.72
42,General Motors,1908,0,0,Active,Active,,2014,216000,155929,2804,177501,31721,141477,36024,26.87,3.39,9.24
42,General Motors,1908,0,0,Active,Active,,2013,219000,155427,3770,166344,22025,123170,43174,26.41,1.55,17.51
42,General Motors,1908,0,0,Active,Active,,2012,213000,152256,4859,149422,10532,112422,37000,25.92,2.59,10.24
42,General Motors,1908,0,0,Active,Active,,2011,207000,150276,7585,144603,8033,105612,38991,18.21,2.97,6.16
42,General Motors,1908,0,0,Active,Active,,2010,202000,135592,4668,138898,9974,101739,37159,15.2,4.64,3.28
42,General Motors,1908,0,0,Active,Active,,2009,0,104589,104690,136295,5562,107340,28955,0,0,0
43,Delorean Motor,1975,1982,7,Defunct,Defunct,,2022,43,39300000,0,0,0,12210000,11880000,0,0,0
44,Tivo,1999,2024,25,Defunct,Re_Opened,Brand merged with Xperi,2019,0,668.13,-410.07,2382.57,1066.27,1308.89,1073.68,0,0,0
44,Tivo,1999,2024,25,Defunct,Re_Opened,Brand merged with Xperi,2018,0,695.87,-349.35,2760.3,995.15,1267.36,1492.94,0,0,0
44,Tivo,1999,2024,25,Defunct,Re_Opened,Brand merged with Xperi,2017,0,826.46,-37.96,3163.68,992.83,1310.66,1853.02,0,0,0
44,Tivo,1999,2024,25,Defunct,Re_Opened,Brand merged with Xperi,2016,0,649.09,32.66,3320.84,994.04,1411.21,1909.64,0,0,0
44,Tivo,1999,2024,25,Defunct,Re_Opened,Brand merged with Xperi,2015,630,526.27,-4.29,2199.3,992.71,1168.73,1030.57,0,0,0
45,Pebble,2012,2016,4,Defunct,Defunct,,2021,200,12.7,0,192979,0,74575,192979,0,0,0
45,Pebble,2012,2016,4,Defunct,Defunct,,2020,0,9.8,0,186111,0,66283,186111,0,0,0
45,Pebble,2012,2016,4,Defunct,Defunct,,2019,0,9.3,0,0,0,0,0,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2022,0,2170,0,2020,0,2878,-858,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2021,0,2171,0,2712,0,2629,83,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2020,0,1851,0,2806,0,2756,51,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2019,10000,2349,0,3595,0,3066,530,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2018,0,2428,0,3642,0,2599,1044,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2017,0,2372,0,3455,0,2486,969,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2016,0,2283,0,3394,0,2377,1017,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2015,0,2295,0,3292,0,2379,913,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2014,0,2271,0,3336,0,2849,487,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2013,0,2045,0,3328,0,2871,457,0,0,0
46,Party City,1986,2023,37,Defunct,Active,"Bankruptcy in 2023, reorganization",2012,0,1914,0,0,0,0,0,0,0,0
47,At&T,1885,0,0,Active,Active,,2025,0,0,0,0,0,0,0,27.19,0,18.25
47,At&T,1885,0,0,Active,Active,,2024,140990,122336,10746,394795,118443,276550,118245,19.52,1.58,12.87
47,At&T,1885,0,0,Active,Active,,2023,149900,122428,14192,407060,127854,289618,117442,15,-0.52,1.97
47,At&T,1885,0,0,Active,Active,,2022,160700,120741,-8727,402853,128423,296396,106457,15.28,1.65,4.36
47,At&T,1885,0,0,Active,Active,,2021,203000,134038,19874,551622,151011,367767,183855,16.4,0.55,35.04
47,At&T,1885,0,0,Active,Active,,2020,230000,143050,-5369,525761,153775,346521,179240,16.12,1.09,7.15
47,At&T,1885,0,0,Active,Active,,2019,246000,181193,13900,551669,151309,349735,201934,18.46,2.3,8.26
47,At&T,1885,0,0,Active,Active,,2018,268000,170756,19370,531864,166250,337980,193884,15.86,4.56,3.64
47,At&T,1885,0,0,Active,Active,,2017,252000,160546,29450,444097,125972,302090,142007,18.22,2.75,7.53
47,At&T,1885,0,0,Active,Active,,2016,268000,163786,12976,403821,113681,279711,124110,18.28,2.27,8.08
47,At&T,1885,0,0,Active,Active,,2015,281000,146801,13345,402672,118515,279032,123640,14.16,1.34,12.05
47,At&T,1885,0,0,Active,Active,,2014,253000,132447,6442,296834,75778,206564,90270,13.81,2.83,5.94
47,At&T,1885,0,0,Active,Active,,2013,243000,128752,18418,277787,69290,186305,91482,13.29,1.86,8.39
47,At&T,1885,0,0,Active,Active,,2012,242000,127434,7264,272315,66358,179620,92695,12.4,0.86,15.18
47,At&T,1885,0,0,Active,Active,,2011,256000,126723,3944,270442,61300,164645,105797,10.23,2.39,6.7
47,At&T,1885,0,0,Active,Active,,2010,265410,124280,19864,269391,58971,157441,111950,8.63,2.8,3.23
47,At&T,1885,0,0,Active,Active,,2009,281000,122513,12138,268312,64720,166323,101989,8.61,2.12,4.06
48,Mits Micro Instrumentation,1969,1977,8,Defunct,Defunct,,2021,230,2.90E+09,0,0,0,0,0,0,0,0
49,Crystal Pepsi,1992,1993,2,Defunct,Defunct,"Product, not company",2023,319000,0,1.20E+10,0,0,0,0,0,0,0
50,Karmelkorn,1928,2019,91,Defunct,Defunct,,2025,25,0,0,0,0,0,0,0,0,0
51,IBM,1911,0,0,Active,Active,,2025,0,0,0,0,0,0,0,245.48,0,38.3
51,IBM,1911,0,0,Active,Active,,2024,293400,62753,6023,137175,49884,109783,27393,197.5,7.8,26.34
51,IBM,1911,0,0,Active,Active,,2023,305300,61860,7502,135241,50121,112628,22613,134.1,4.95,39.13
51,IBM,1911,0,0,Active,Active,,2022,345000,60530,1639,127243,46189,105222,22021,119.07,3.85,47.65
51,IBM,1911,0,0,Active,Active,,2021,345000,57350,5743,132001,44917,113005,18996,114.08,5.89,19.46
51,IBM,1911,0,0,Active,Active,,2020,345900,55179,5590,155971,54217,135244,20727,93.03,8.49,11.42
51,IBM,1911,0,0,Active,Active,,2019,383800,57714,9431,152186,54102,131202,20985,103.24,9.59,10.85
51,IBM,1911,0,0,Active,Active,,2018,381100,79591,8728,123382,35605,106452,16929,98.33,7,14.79
51,IBM,1911,0,0,Active,Active,,2017,397800,79139,5753,125356,39837,107631,17725,105.94,10.57,10.91
51,IBM,1911,0,0,Active,Active,,2016,414400,79919,11872,117470,34655,99078,18392,102.51,12.54,8.19
51,IBM,1911,0,0,Active,Active,,2015,411798,81741,13190,110495,33428,96071,14424,95.19,12.8,7.54
51,IBM,1911,0,0,Active,Active,,2014,412775,92793,12022,117271,34991,105257,12014,110.59,13.63,8.2
51,IBM,1911,0,0,Active,Active,,2013,463785,98367,16483,126223,32856,103294,22929,116.11,14.5,8.01
51,IBM,1911,0,0,Active,Active,,2012,466995,102874,16604,119213,24088,100229,18984,117.89,13.87,8.51
51,IBM,1911,0,0,Active,Active,,2011,466385,106916,15855,116433,22857,96197,20236,100.12,12.51,8
51,IBM,1911,0,0,Active,Active,,2010,463869,99870,14833,113452,21846,90279,23172,75.58,10.86,6.96
51,IBM,1911,0,0,Active,Active,,2009,437776,95758,13425,109022,21932,86267,22755,73.4,10.01,7.33
52,Verizon,1983,0,0,Active,Active,,2025,0,0,0,0,0,0,0,43.67,3.05,14.32
52,Verizon,1983,0,0,Active,Active,,2024,99600,134788,17506,384711,121381,284136,100575,39.67,2.95,14.16
52,Verizon,1983,0,0,Active,Active,,2023,105400,133974,11614,380255,137701,286456,93799,32.17,4.46,7.79
52,Verizon,1983,0,0,Active,Active,,2022,117100,136835,21256,379680,140676,287217,92463,36.91,4.95,7.44
52,Verizon,1983,0,0,Active,Active,,2021,118400,133613,22065,366596,143425,283396,83200,43.28,5.01,8.69
52,Verizon,1983,0,0,Active,Active,,2020,132200,128292,17801,316481,123173,247209,69272,42.8,4.44,9.67
52,Verizon,1983,0,0,Active,Active,,2019,135000,131868,19265,291727,100712,228892,62835,42.99,4.06,10.63
52,Verizon,1983,0,0,Active,Active,,2018,144500,130863,15528,264829,86670,210119,54710,35.97,6.7,6.02
52,Verizon,1983,0,0,Active,Active,,2017,155400,126034,30101,257143,113642,212456,44687,32.32,4.54,7.82
52,Verizon,1983,0,0,Active,Active,,2016,160900,125980,13127,244180,105433,220148,24032,33.94,3.65,9.43
52,Verizon,1983,0,0,Active,Active,,2015,177700,131620,17879,244175,103240,226333,17842,27.84,2.92,10.16
52,Verizon,1983,0,0,Active,Active,,2014,177300,127079,9625,232616,110536,218940,13676,27.79,4.12,7.22
52,Verizon,1983,0,0,Active,Active,,2013,176800,120550,11497,274098,89658,178682,95416,26.89,1.43,39.64
52,Verizon,1983,0,0,Active,Active,,2012,183400,115846,875,225222,47618,139689,85533,22.6,0.84,35.32
52,Verizon,1983,0,0,Active,Active,,2011,193900,110875,2404,230461,50303,144553,85908,19.12,1.84,12.62
52,Verizon,1983,0,0,Active,Active,,2010,194400,106565,2549,220005,45252,133093,86912,14.66,0.64,45.57
52,Verizon,1983,0,0,Active,Active,,2009,222900,107808,4894,226907,55051,142764,84143,14.15,1.28,11.05
53,Amscan,1947,0,0,Active,Active,,2004,0,0,0,614991,400782,0,0,0,0,0
53,Amscan,1947,0,0,Active,Active,,2000,2000,0,8116,280627,275904,0,0,0,0,0
53,Amscan,1947,0,0,Active,Active,,2003,0,0,17163,382102,295509,0,0,0,0,0
53,Amscan,1947,0,0,Active,Active,,2002,0,0,16465,372497,298640,0,0,0,0,0
53,Amscan,1947,0,0,Active,Active,,2001,0,0,11302,310474,282598,0,0,0,0,0
53,Amscan,1947,0,0,Active,Active,,1999,0,0,10207,263487,275141,0,0,0,0,0
54,Playmates Toys Limited,1966,0,0,Active,Active,,2024,67,931334,131628,1425132,11357,224010,1201122,0,0,0
54,Playmates Toys Limited,1966,0,0,Active,Active,,2023,0,1109399,223745,1568110,20229,404193,1163917,0,0,0
54,Playmates Toys Limited,1966,0,0,Active,Active,,2022,0,504248,9722,1177341,28437,190537,986804,0,0,0
54,Playmates Toys Limited,1966,0,0,Active,Active,,2021,0,625108,42981,1259026,22319,263828,995198,0,0,0
55,Coca-Cola,1886,0,0,Active,Active,,2024,69.7,47061000,10631000,100549000,44522000,74177000,24856000,0,0,0
55,Coca-Cola,1886,0,0,Active,Active,,2023,0,45754000,10714000,97703000,42064000,70223000,25941000,0,0,0
55,Coca-Cola,1886,0,0,Active,Active,,2022,0,43004000,9542000,92763000,39149000,66937000,24105000,0,0,0
55,Coca-Cola,1886,0,0,Active,Active,,2021,0,38655000,9771000,94354000,42761000,69494000,22999000,0,0,0
56,Ford Motor,1903,0,0,Active,Active,,2025,0,0,0,0,0,0,0,9.78,0,6.7
56,Ford Motor,1903,0,0,Active,Active,,2024,171000,184992,5879,285196,103573,240338,44858,10.96,1.07,10.76
56,Ford Motor,1903,0,0,Active,Active,,2023,177000,176191,4347,273310,99562,230512,42798,11.6,1.08,11.49
56,Ford Motor,1903,0,0,Active,Active,,2022,173000,158057,-1981,255884,88805,212717,43167,10.25,1.85,3
56,Ford Motor,1903,0,0,Active,Active,,2021,183000,136341,17937,257035,88400,208413,48622,12.26,1.74,10.81
56,Ford Motor,1903,0,0,Active,Active,,2020,186000,127144,-1279,267261,110341,236450,30811,5.2,-0.42,0
56,Ford Motor,1903,0,0,Active,Active,,2019,190000,155900,47,258537,101361,225307,33230,7.1,0.44,100.03
56,Ford Motor,1903,0,0,Active,Active,,2018,199000,160338,3677,256540,100720,220574,35966,6.92,1.52,4.73
56,Ford Motor,1903,0,0,Active,Active,,2017,202000,156776,7731,258496,102666,222890,35606,7.88,1.22,6.93
56,Ford Motor,1903,0,0,Active,Active,,2016,201000,151800,4589,237951,93301,208764,29187,7.93,1.76,4.76
56,Ford Motor,1903,0,0,Active,Active,,2015,199000,149558,7373,224925,89879,196268,28657,8.7,1.13,8.44
56,Ford Motor,1903,0,0,Active,Active,,2014,187000,144077,1231,208615,119171,184150,24465,9,1.37,7.17
56,Ford Motor,1903,0,0,Active,Active,,2013,181000,146917,11953,202179,114688,176034,26145,8.45,1.53,5.54
56,Ford Motor,1903,0,0,Active,Active,,2012,171000,133559,5613,189406,105058,173417,15989,6.07,3.75,2.19
56,Ford Motor,1903,0,0,Active,Active,,2011,164000,135605,20213,178348,99488,163277,15071,6.57,2.51,3.34
56,Ford Motor,1903,0,0,Active,Active,,2010,164000,128954,6561,164687,103988,165329,-642,6.91,1.69,4.12
56,Ford Motor,1903,0,0,Active,Active,,2009,198000,116283,2717,192040,131635,199822,-7782,5.35,0.63,8.49
57,Nestle,1867,0,0,Active,Active,,2024,0,91720000,10884000,139264000,63560000,102571000,35917000,0,0,0
57,Nestle,1867,0,0,Active,Active,,2023,0,93351000,11209000,126550000,55241000,90163000,35742000,0,0,0
57,Nestle,1867,0,0,Active,Active,,2022,275000,94780000,9270000,135182000,54312000,92390000,41982000,0,0,0
57,Nestle,1867,0,0,Active,Active,,2021,0,87470000,16905000,139142000,46574000,85415000,53140000,0,0,0
58,General Electric,1892,0,0,Active,Active,,2025,0,38702000,6556000,123140000,19273000,103575000,19342000,0,0,0
58,General Electric,1892,0,0,Active,Active,,2024,0,35348000,9482000,173300000,20525000,144695000,27403000,0,0,0
58,General Electric,1892,0,0,Active,Active,,2023,125000,29139000,336000,188851000,26148000,153939000,33696000,0,0,0
58,General Electric,1892,0,0,Active,Active,,2022,0,56469000,-6337000,198874000,38032000,157262000,40310000,0,0,0
59,Toyota,1937,0,0,Active,Active,,2025,0,0,0,0,0,0,0,181.48,0,10
59,Toyota,1937,0,0,Active,Active,,2024,380793,311158,34120,621789,145973,378637,243151,214.92,22.74,9.56
59,Toyota,1937,0,0,Active,Active,,2023,375235,274942,18140,549844,126352,333288,216555,161.37,18.35,9.01
59,Toyota,1937,0,0,Active,Active,,2022,372817,279278,25366,602430,136246,360752,241678,141.3,15.82,8.93
59,Toyota,1937,0,0,Active,Active,,2021,366283,255817,21105,585311,126407,357001,228310,159.34,18.98,8.46
59,Toyota,1937,0,0,Active,Active,,2020,359542,275356,19101,484660,98375,293873,190787,118.82,10.84,11.22
59,Toyota,1937,0,0,Active,Active,,2019,370870,272031,16946,467433,94959,286828,180604,111.72,12.91,8.73
59,Toyota,1937,0,0,Active,Active,,2018,369124,264416,22446,452774,90057,277903,174871,104.49,14.6,7.23
59,Toyota,1937,0,0,Active,Active,,2017,364445,256654,17029,453377,92178,279756,173621,93.26,12.11,7.73
59,Toyota,1937,0,0,Active,Active,,2016,348877,235746,19195,393649,81108,243517,150132,86.22,11.75,7.37
59,Toyota,1937,0,0,Active,Active,,2015,344109,247834,19777,434341,91131,273751,160591,97.4,12.07,8.07
59,Toyota,1937,0,0,Active,Active,,2014,338875,256919,18231,414375,85469,262185,152190,87.81,11.58,7.58
59,Toyota,1937,0,0,Active,Active,,2013,333498,234601,10230,377281,78020,241472,135809,84.97,9.16,9.48
59,Toyota,1937,0,0,Active,Active,,2012,325905,226106,3450,372928,73516,238283,134645,59.55,4.73,14.7
59,Toyota,1937,0,0,Active,Active,,2011,317716,228427,4909,358607,77561,227278,131329,51.26,1.95,28
59,Toyota,1937,0,0,Active,Active,,2010,320590,203687,2251,326196,75402,208715,117481,50.82,1.43,21.13
59,Toyota,1937,0,0,Active,Active,,2009,320808,208995,-4448,295857,64150,193432,102425,56.59,-2.23,0
60,CVS Health,1963,0,0,Active,Active,,2025,0,0,0,0,0,0,0,67.91,0,0
60,CVS Health,1963,0,0,Active,Active,,2024,3.00E+05,372809,4614,253215,60527,177485,75730,60.51,4.73,12.79
60,CVS Health,1963,0,0,Active,Active,,2023,3.00E+05,357776,8344,249728,58638,173092,76636,69.25,4.6,15.05
60,CVS Health,1963,0,0,Active,Active,,2022,3.00E+05,322467,4311,228275,50476,156506,71769,88.1,4.41,19.98
60,CVS Health,1963,0,0,Active,Active,,2021,3.00E+05,292111,8001,232999,51971,157618,75381,78.14,5.69,13.73
60,CVS Health,1963,0,0,Active,Active,,2020,3.00E+05,268706,7179,230715,59207,161014,69701,54.97,5.83,9.43
